,Peleador_A,Peleador_B,DATE,CATEGORY,WINNER,METHOD,TIME,ROUND,KD_A,KD_B,SIG_STR_A,SIG_STR_B,TD_PORC_A,TD_PORC_B,SUB_ATT_A,SUB_ATT_B,REV_A,REV_B,CTRL_A,CTRL_B,TOTAL_STR_A_x,TOTAL_STR_A_y,TOTAL_STR_B_x,TOTAL_STR_B_y,TD_A_x,TD_A_y,TD_B_x,TD_B_y,STR_HEAD_A_x,STR_HEAD_A_y,STR_HEAD_B_x,STR_HEAD_B_y,STR_BODY_A_x,STR_BODY_A_y,STR_BODY_B_x,STR_BODY_B_y,STR_LEG_A_x,STR_LEG_A_y,STR_LEG_B_x,STR_LEG_B_y,STR_DISTANCE_A_x,STR_DISTANCE_A_y,STR_DISTANCE_B_x,STR_DISTANCE_B_y,STR_CLINCH_A_x,STR_CLINCH_A_y,STR_CLINCH_B_x,STR_CLINCH_B_y,STR_GROUND_A_x,STR_GROUND_A_y,STR_GROUND_B_x,STR_GROUND_B_y,KD_DIFF,SIG_STR_DIFF,TD_DIFF,SUB_ATT_DIFF,REV_DIFF,CTRL_DIFF,STRIKER_A,STRIKER_B,GRAPPLER_A,GRAPPLER_B,TITLE_FIGHT,WOMEN,Loss_A,Win_A,Draw_A,Loss_B,Win_B,Draw_B,Peleas_A,Peleas_B,Puntos_A,Puntos_B,Racha_A,Racha_B,Victorias_KO_A,Victorias_KO_B,Victorias_Sub_A,Victorias_Sub_B,Victorias_Decision_A,Victorias_Decision_B,Derrotas_KO_A,Derrotas_KO_B,Derrotas_Sub_A,Derrotas_Sub_B,Derrotas_Decision_A,Derrotas_Decision_B
3280,Cesar Arzamendia,Marco Polo Reyes,2015-11-21,LIGHTWEIGHT,True,KO/TKO,222,1,0,1,0.34,0.32,0.75,0.0,0,0,0,0,72,2,23,54,15,36,3,4,0,0,7,33,9,27,7,11,1,3,2,2,0,1,10,35,6,26,6,9,2,3,0,2,2,2,-1,0.020000000000000018,0.6,0,0,70,10.8,36.0,0.07272727272727272,0.0,False,False,7.0,2.0,0.0,4.0,4.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3281,Valmir Lazaro,Michel Prazeres,2015-11-21,LIGHTWEIGHT,True,Decision - Split,300,3,0,0,0.4,0.37,0.0,0.07,0,0,0,0,209,121,60,123,27,60,0,0,1,14,29,87,12,41,2,5,2,5,10,10,6,7,41,101,20,53,0,0,0,0,0,1,0,0,0,0.030000000000000027,-0.06666666666666667,0,0,88,123.0,4.0,0.0,0.22950819672131148,False,False,13.0,3.0,0.0,18.0,2.0,0.0,2,4,0.6822645041985959,0.0,1,0,0,0,0,0,1,3,0,0,0,0,2,2
3274,Efrain Escudero,Leandro Silva,2015-11-21,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.38,0.39,0.28,0.0,0,0,0,0,304,203,56,101,47,103,2,7,0,0,12,41,16,56,7,12,15,27,5,10,4,6,12,40,29,79,2,7,6,10,10,16,0,0,0,-0.010000000000000009,0.25,0,0,101,12.625,103.0,0.06862745098039216,0.0,False,False,25.0,9.0,0.0,18.0,2.0,1.0,10,5,13.185451940043913,1.317597879285296,2,1,1,0,1,1,3,2,0,0,2,0,4,2
3273,Erick Montano,Enrique Marin,2015-11-21,WELTERWEIGHT,False,Decision - Split,300,3,0,0,0.42,0.28,0.66,0.33,0,0,1,2,162,208,59,126,33,102,2,3,1,3,28,71,16,80,6,12,3,4,15,33,8,10,46,110,24,89,2,5,3,4,1,1,0,1,0,0.13999999999999996,0.25,0,-1,-46,31.5,25.5,0.023622047244094488,0.02912621359223301,True,False,7.0,3.0,0.0,9.0,2.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3272,Ricardo Lamas,Diego Sanchez,2015-11-21,FEATHERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.52,0.34,0.5,0.5,0,0,0,0,280,85,69,122,36,92,3,6,1,2,25,70,22,75,5,8,8,11,27,31,0,0,43,93,17,70,13,15,11,14,1,1,2,2,0,0.18,0.09523809523809523,0,0,195,17.428571428571427,30.666666666666668,0.04878048780487805,0.021505376344086023,False,False,15.0,4.0,0.0,27.0,7.0,0.0,8,21,18.150868824227118,4.104370253308872,0,1,2,5,2,0,3,9,1,1,0,0,1,7
3270,Jussier Formiga,Henry Cejudo,2015-11-21,FLYWEIGHT,True,Decision - Split,300,3,0,0,0.28,0.39,0.0,0.66,0,0,0,0,0,76,39,102,71,140,0,3,2,3,12,66,11,63,11,17,30,39,2,4,2,8,13,71,14,69,12,16,29,41,0,0,0,0,0,-0.10999999999999999,-0.5,0,0,-76,25.5,35.0,0.02912621359223301,0.02127659574468085,False,False,18.0,3.0,0.0,9.0,0.0,0.0,6,3,15.679875441208067,15.384064493766411,3,3,0,0,1,0,3,4,2,0,0,0,1,0
3276,Horacio Gutierrez,Enrique Barzola,2015-11-21,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.26,0.53,0.0,0.55,0,0,0,0,0,660,16,45,173,221,0,0,5,9,6,30,31,63,0,0,6,7,4,8,1,1,6,32,6,12,4,6,2,2,0,0,30,57,0,-0.27,-0.5,0,0,-660,45.0,22.1,0.0,0.04054054054054054,True,False,3.0,1.0,0.0,10.0,2.0,2.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3271,Neil Magny,Kelvin Gastelum,2015-11-21,WELTERWEIGHT,False,Decision - Split,300,5,0,2,0.37,0.4,0.42,0.66,0,0,0,1,334,435,81,174,86,167,6,14,2,3,41,121,34,111,10,15,6,7,3,9,14,16,39,122,43,109,11,18,4,11,4,5,7,14,-2,-0.030000000000000027,-0.09999999999999998,0,-1,-101,11.6,41.75,0.08,0.017857142857142856,False,False,16.0,5.0,0.0,11.0,1.0,0.0,12,7,52.66931310313925,34.88262715094783,1,1,3,1,1,2,6,3,0,0,2,0,1,2
3292,Benson Henderson,Jorge Masvidal,2015-11-28,WELTERWEIGHT,False,Decision - Split,300,5,0,0,0.58,0.49,0.25,0.2,0,1,0,0,412,229,138,201,217,309,3,12,1,5,42,87,38,112,24,34,35,39,20,25,4,5,61,116,51,120,23,28,24,34,2,2,2,2,0,0.08999999999999997,0.06410256410256412,-1,0,183,15.461538461538462,51.5,0.0594059405940594,0.016129032258064516,False,False,22.0,5.0,0.0,29.0,9.0,0.0,13,8,46.18913423184537,24.540569063850334,1,1,0,1,2,1,9,4,1,0,1,0,1,3
3291,Dominique Steele,Dong Hyun Ma,2015-11-28,WELTERWEIGHT,False,KO/TKO,27,3,1,0,0.59,0.45,1.0,0.0,0,0,0,0,372,76,84,114,52,79,4,4,0,3,35,58,8,26,1,3,10,15,0,0,1,1,6,17,10,24,9,14,9,18,21,30,0,0,1,0.13999999999999996,0.8,0,0,296,22.8,19.75,0.034782608695652174,0.0375,False,False,13.0,6.0,0.0,13.0,6.0,3.0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3290,Guangyou Ning,Marco Beltran,2015-11-28,BANTAMWEIGHT,True,Decision - Split,300,3,0,0,0.37,0.33,0.0,1.0,0,0,0,0,229,2,67,111,44,108,0,2,1,1,11,43,13,65,5,8,12,19,7,10,5,6,14,50,18,72,6,7,11,16,3,4,1,2,0,0.03999999999999998,-0.5,0,0,227,37.0,54.0,0.017857142857142856,0.009174311926605505,False,False,,,,6.0,4.0,0.0,2,1,14.833182426007777,1.111649750923925,2,1,1,0,0,0,1,2,0,0,0,0,1,0
3289,Seo Hee Ham,Cortney Casey,2015-11-28,STRAWWEIGHT,False,Decision - Unanimous,300,3,0,0,0.4,0.34,0.0,0.0,0,0,0,0,123,21,83,188,80,229,0,2,0,0,43,124,51,182,14,34,8,24,14,16,19,21,61,147,60,200,10,27,18,27,0,0,0,0,0,0.06,0.0,0,0,102,62.666666666666664,229.0,0.010582010582010581,0.0,False,True,,,,4.0,2.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
3293,Tae Hyun Bang,Leo Kuntz,2015-11-28,LIGHTWEIGHT,False,Decision - Split,300,3,1,0,0.49,0.34,1.0,0.25,2,1,1,0,25,384,68,124,74,137,1,1,3,12,50,104,25,78,3,4,4,9,1,1,2,4,41,87,27,85,4,11,2,4,9,11,2,2,1,0.14999999999999997,0.2692307692307692,1,1,-359,62.0,10.538461538461538,0.008,0.08695652173913043,False,False,17.0,9.0,0.0,17.0,2.0,1.0,3,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
3287,Yui Chul Nam,Mike de la Torre,2015-11-28,FEATHERWEIGHT,True,Decision - Split,300,3,0,0,0.44,0.49,0.04,0.0,0,0,0,0,307,237,97,167,107,161,1,21,0,2,29,84,37,84,24,36,8,9,0,0,2,2,25,82,27,67,28,38,14,22,0,0,6,6,0,-0.04999999999999999,0.045454545454545456,0,0,70,7.590909090909091,53.666666666666664,0.125,0.012345679012345678,False,False,18.0,5.0,1.0,,,,2,4,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,2,1
3286,Dongi Yang,Jake Collier,2015-11-28,MIDDLEWEIGHT,False,KO/TKO,110,2,0,1,0.69,0.53,0.16,0.0,0,0,0,0,117,107,54,76,29,48,1,6,0,1,23,36,8,22,5,5,9,13,1,1,5,6,15,22,20,38,2,2,2,3,12,18,0,0,-1,0.15999999999999992,0.14285714285714285,0,0,10,10.857142857142858,24.0,0.07792207792207792,0.02040816326530612,False,False,11.0,3.0,0.0,9.0,2.0,0.0,4,2,0.0,0.7348687903344843,0,1,2,0,0,0,0,1,0,2,0,0,3,0
3285,Dooho Choi,Sam Sicilia,2015-11-28,FEATHERWEIGHT,False,KO/TKO,93,1,1,0,0.69,0.42,0.0,0.0,0,0,0,0,7,0,18,26,8,19,0,0,0,1,17,25,6,16,1,1,0,1,0,0,2,2,13,20,8,19,1,1,0,0,4,5,0,0,1,0.26999999999999996,0.0,0,0,7,26.0,9.5,0.0,0.05,False,False,12.0,0.0,1.0,15.0,5.0,0.0,1,9,1.8626456480700861,9.593482056963428,1,2,2,3,0,0,0,2,0,2,0,2,0,1
3284,Yoshihiro Akiyama,Alberto Mina,2015-11-28,WELTERWEIGHT,True,Decision - Split,300,3,0,1,0.54,0.45,0.0,0.13,0,0,0,0,83,37,92,163,84,180,0,1,2,15,53,110,46,125,2,3,5,7,23,29,18,21,66,129,56,130,1,1,10,19,11,12,3,4,-1,0.09000000000000002,-0.125,0,0,46,81.5,11.25,0.006097560975609756,0.08287292817679558,False,False,15.0,5.0,0.0,11.0,0.0,0.0,6,1,1.0652324626849818,1.7378853821589684,1,1,0,1,0,0,2,1,1,0,1,0,3,0
3283,Dong Hyun Kim,Dominic Waters,2015-11-28,WELTERWEIGHT,False,KO/TKO,191,1,0,0,0.75,0.0,0.5,0.0,0,0,0,0,120,53,91,95,0,0,1,2,0,0,5,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,6,0,0,0,0.75,0.3333333333333333,0,0,67,31.666666666666668,0.0,0.020833333333333332,0.0,False,False,20.0,3.0,1.0,9.0,3.0,0.0,15,1,28.10409435569938,0.0,1,0,4,0,1,0,7,0,3,1,0,0,0,1
3288,Yao Zhikui,Fredy Serrano,2015-11-28,FLYWEIGHT,True,KO/TKO,44,1,0,0,0.16,0.6,0.0,0.5,0,0,0,0,2,4,1,6,7,11,0,0,1,2,1,5,1,2,0,1,0,1,0,0,2,2,0,4,2,3,1,2,1,2,0,0,0,0,0,-0.43999999999999995,-0.3333333333333333,0,0,-2,6.0,3.6666666666666665,0.0,0.16666666666666666,False,False,2.0,3.0,0.0,2.0,0.0,0.0,2,1,0.7232775395117779,2.0388883339294805,1,1,0,2,0,0,1,0,1,0,0,0,1,0
3298,Sage Northcutt,Cody Pfister,2015-12-10,LIGHTWEIGHT,False,Submission,41,2,0,0,0.88,0.62,1.0,1.0,1,0,0,0,116,196,19,21,40,44,2,2,2,2,6,7,5,8,2,2,0,0,0,0,0,0,2,3,1,3,0,0,0,0,6,6,4,5,0,0.26,0.0,1,0,-80,7.0,14.666666666666666,0.09090909090909091,0.044444444444444446,False,False,6.0,0.0,0.0,12.0,4.0,1.0,1,2,2.364724890756394,1.3316224649411226,1,1,1,0,1,0,0,1,0,0,0,2,0,0
3305,Aljamain Sterling,Johnny Eduardo,2015-12-10,BANTAMWEIGHT,False,Submission,258,2,0,0,0.37,0.16,1.0,0.0,1,0,0,0,209,1,49,90,7,27,2,2,0,0,14,40,0,11,6,14,0,5,3,7,4,8,10,39,4,24,1,1,0,0,12,21,0,0,0,0.21,0.6666666666666666,1,0,208,30.0,27.0,0.02197802197802198,0.0,False,False,11.0,0.0,0.0,27.0,9.0,0.0,3,3,22.95748670217899,9.77280765922509,3,2,1,1,2,0,1,1,0,0,0,1,0,1
3304,Kailin Curran,Emily Kagan,2015-12-10,STRAWWEIGHT,False,Submission,253,2,0,0,0.42,0.27,1.0,0.11,2,0,0,0,74,277,32,61,49,112,1,1,1,9,8,31,17,68,12,16,4,6,1,2,1,6,14,39,19,69,7,10,3,11,0,0,0,0,0,0.14999999999999997,0.4,2,0,-203,30.5,11.2,0.016129032258064516,0.07964601769911504,False,True,3.0,2.0,0.0,,,,2,1,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
3303,Zubaira Tukhugov,Phillipe Nover,2015-12-10,FEATHERWEIGHT,False,Decision - Split,300,3,0,0,0.25,0.25,1.0,0.0,0,0,0,0,38,21,23,86,20,78,1,1,0,5,15,70,6,50,3,9,13,25,3,4,1,2,16,75,19,74,3,5,1,3,2,3,0,0,0,0.0,0.5,0,0,17,43.0,13.0,0.011494252873563218,0.06329113924050633,False,False,17.0,2.0,1.0,12.0,5.0,1.0,2,4,10.541225915871404,0.7232775395117779,2,1,1,0,0,0,2,1,0,1,0,0,0,3
3302,Danny Roberts,Nathan Coy,2015-12-10,WELTERWEIGHT,False,Submission,166,1,0,0,0.31,0.4,0.0,1.0,1,0,0,0,0,43,8,21,14,30,0,0,1,1,3,13,10,24,1,3,0,0,2,3,1,3,5,17,9,25,1,2,0,0,0,0,2,2,0,-0.09000000000000002,-0.5,1,0,-43,21.0,15.0,0.0,0.03225806451612903,False,False,11.0,1.0,0.0,14.0,5.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3301,Santiago Ponzinibbio,Andreas Stahl,2015-12-10,WELTERWEIGHT,False,KO/TKO,265,1,1,0,0.62,0.41,0.0,1.0,0,0,0,0,13,16,49,78,14,35,0,0,2,2,35,63,5,23,6,7,4,5,7,7,5,6,45,73,14,34,1,2,0,0,2,2,0,0,1,0.21000000000000002,-0.6666666666666666,0,0,-3,78.0,11.666666666666666,0.0,0.05555555555555555,False,False,21.0,3.0,0.0,9.0,1.0,0.0,4,1,0.0,0.0,0,0,2,0,0,0,1,0,1,1,0,0,1,1
3299,Antonio Carlos Junior,Kevin Casey,2015-12-10,MIDDLEWEIGHT,True,Could Not Continue,11,1,0,0,0.25,0.0,0.0,0.0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0.25,0.0,0,0,0,4.0,2.0,0.0,0.0,False,False,6.0,0.0,0.0,8.0,2.0,1.0,3,3,2.1081566068564737,1.3356558076230562,1,1,0,0,1,0,1,1,0,1,0,0,1,0
3296,Omari Akhmedov,Sergio Moraes,2015-12-10,WELTERWEIGHT,True,KO/TKO,138,3,1,1,0.29,0.3,1.0,0.0,0,0,0,0,51,2,38,120,22,70,1,1,0,2,17,87,17,57,10,15,2,9,8,15,2,3,29,108,19,66,2,3,1,2,4,6,1,1,0,-0.010000000000000009,0.5,0,0,49,60.0,23.333333333333332,0.008264462809917356,0.028169014084507043,False,False,14.0,2.0,1.0,9.0,2.0,1.0,4,4,13.581789120673914,14.604767244471173,2,3,2,1,0,2,1,1,1,0,1,0,0,1
3295,Elias Theodorou,Thiago Santos,2015-12-10,MIDDLEWEIGHT,True,Decision - Unanimous,300,3,0,0,0.29,0.64,0.07,0.5,0,0,0,0,409,53,40,110,83,112,1,13,1,2,3,49,23,44,18,29,18,22,7,16,11,15,23,87,20,43,5,7,30,36,0,0,2,2,0,-0.35000000000000003,-0.26190476190476186,0,0,356,7.857142857142857,37.333333333333336,0.11711711711711711,0.017699115044247787,False,False,12.0,0.0,0.0,11.0,3.0,0.0,3,5,21.228932395813775,13.593187129234083,3,2,2,3,0,0,1,1,0,0,0,1,1,1
3294,Tim Means,John Howard,2015-12-10,WELTERWEIGHT,False,KO/TKO,21,2,1,0,0.52,0.37,0.0,1.0,0,0,0,0,4,60,43,76,22,56,0,0,3,3,22,49,10,39,11,17,3,6,4,4,7,9,35,67,16,47,1,2,4,7,1,1,0,0,1,0.15000000000000002,-0.75,0,0,-56,76.0,14.0,0.0,0.05263157894736842,False,False,23.0,7.0,1.0,23.0,11.0,0.0,10,13,18.529043013972725,0.754586063466636,0,1,3,2,1,0,3,5,0,3,1,0,3,4
3300,Rose Namajunas,Paige VanZant,2015-12-10,STRAWWEIGHT,False,Submission,145,5,0,0,0.57,0.2,0.8,0.0,4,0,0,0,1001,26,104,158,53,97,8,10,0,2,43,82,2,30,12,16,4,15,2,2,4,5,27,53,8,46,9,13,2,4,21,34,0,0,0,0.36999999999999994,0.7272727272727273,4,0,975,14.363636363636363,32.333333333333336,0.06289308176100629,0.02040816326530612,False,True,4.0,2.0,0.0,,,,2,3,2.2701358951261383,21.175562380368994,1,3,0,1,2,1,0,1,0,0,1,1,0,0
3297,Jim Miller,Michael Chiesa,2015-12-10,LIGHTWEIGHT,True,Submission,177,2,0,0,0.46,0.43,0.0,1.0,1,1,1,0,147,253,19,31,33,55,0,0,2,2,5,12,11,28,2,2,1,1,0,1,1,1,7,15,3,15,0,0,0,0,0,0,10,15,0,0.030000000000000027,-0.6666666666666666,0,1,-106,31.0,18.333333333333332,0.0,0.03571428571428571,False,False,25.0,6.0,0.0,12.0,2.0,0.0,20,7,19.45854408718726,14.568741249768474,1,1,2,0,6,4,6,2,1,1,2,1,3,0
3312,Gabriel Gonzaga,Konstantin Erokhin,2015-12-11,HEAVYWEIGHT,False,Decision - Unanimous,300,3,0,0,0.44,0.29,0.28,0.0,0,0,0,0,180,10,29,55,28,65,2,7,0,0,12,35,12,48,4,5,3,3,4,5,0,0,11,28,13,48,1,4,2,3,8,13,0,0,0,0.15000000000000002,0.25,0,0,170,6.875,65.0,0.125,0.0,False,False,16.0,10.0,0.0,9.0,2.0,0.0,20,1,0.0,0.0,0,0,7,0,4,0,1,0,7,0,0,0,2,2
3313,Ryan LaFlare,Mike Pierce,2015-12-11,WELTERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.34,0.33,0.0,0.0,0,0,0,0,0,149,78,202,44,130,0,2,0,3,37,146,30,109,23,38,7,13,5,5,5,5,57,176,33,107,8,13,9,20,0,0,0,0,0,0.010000000000000009,0.0,0,0,-149,67.33333333333333,32.5,0.009852216748768473,0.022900763358778626,False,False,,,,17.0,6.0,0.0,5,13,10.94436401959268,19.650328296306515,0,0,0,3,0,1,5,5,0,0,0,1,1,4
3315,Chris Gruetzemacher,Abner Lloveras,2015-12-11,LIGHTWEIGHT,False,Decision - Unanimous,300,3,0,0,0.56,0.49,0.0,0.2,0,0,0,0,30,171,135,217,99,194,0,0,2,10,42,111,55,143,22,30,33,40,39,41,6,6,81,149,76,162,22,31,18,27,0,2,0,0,0,0.07000000000000006,-0.18181818181818182,0,0,-141,217.0,17.636363636363637,0.0,0.05128205128205128,False,False,12.0,1.0,0.0,19.0,7.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3314,Joby Sanchez,Geane Herrera,2015-12-11,FLYWEIGHT,True,KO/TKO,268,2,0,1,0.35,0.33,0.0,1.0,0,0,0,0,0,8,55,154,42,120,0,1,1,1,30,120,34,111,24,32,3,4,1,2,3,3,50,147,33,107,5,7,2,6,0,0,5,5,-1,0.019999999999999962,-0.5,0,0,-8,77.0,60.0,0.0064516129032258064,0.008264462809917356,False,False,11.0,1.0,0.0,8.0,1.0,0.0,2,1,0.6613504894894675,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
3311,Julian Erosa,Marcin Wrzosek,2015-12-11,LIGHTWEIGHT,False,Decision - Split,300,3,0,0,0.56,0.43,0.66,0.25,2,0,0,0,279,279,107,159,124,204,2,3,3,12,31,71,39,99,28,34,4,5,2,3,9,15,36,73,34,92,22,31,13,21,3,4,5,6,0,0.13000000000000006,0.2692307692307692,2,0,0,39.75,15.692307692307692,0.01875,0.05853658536585366,False,False,22.0,5.0,0.0,10.0,3.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3310,Tatsuya Kawajiri,Jason Knight,2015-12-11,FEATHERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.73,0.66,0.75,0.0,0,1,0,0,815,0,97,113,44,61,6,8,0,0,25,35,28,41,2,2,0,0,1,1,0,1,6,12,8,20,0,0,2,3,22,26,18,19,0,0.06999999999999995,0.6666666666666666,-1,0,815,12.555555555555555,61.0,0.07017543859649122,0.0,False,False,34.0,8.0,2.0,16.0,1.0,0.0,3,0,1.3106390125453398,0.0,1,0,0,0,1,0,2,0,0,0,0,0,1,1
3309,Joe Lauzon,Evan Dunham,2015-12-11,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.37,0.43,0.0,0.33,0,0,0,0,15,110,44,115,147,318,0,3,1,3,37,105,96,252,3,6,21,29,2,2,10,10,33,100,97,239,9,13,30,52,0,0,0,0,0,-0.06,-0.25,0,0,-95,28.75,79.5,0.02586206896551724,0.009404388714733543,False,False,25.0,11.0,0.0,15.0,5.0,1.0,19,15,15.60370143598589,8.85132008351847,1,2,4,2,7,1,1,7,3,2,1,1,4,3
3308,Edson Barboza,Tony Ferguson,2015-12-11,LIGHTWEIGHT,True,Submission,174,2,0,0,0.48,0.52,0.66,0.0,0,1,0,0,117,21,45,91,69,127,2,3,0,2,20,53,42,95,19,30,10,11,2,2,9,10,37,80,45,99,0,0,1,1,4,5,15,16,0,-0.040000000000000036,0.5,-1,0,96,22.75,42.333333333333336,0.03260869565217391,0.015625,False,False,16.0,3.0,0.0,20.0,3.0,0.0,13,10,25.95049282627472,52.434899365358255,1,6,5,3,0,4,5,3,1,0,2,0,1,1
3306,Frankie Edgar,Chad Mendes,2015-12-11,FEATHERWEIGHT,False,KO/TKO,148,1,1,0,0.4,0.29,0.0,0.0,0,0,0,0,1,0,13,32,5,17,0,1,0,0,9,25,1,13,2,4,0,0,2,3,4,4,11,30,5,17,0,0,0,0,2,2,0,0,1,0.11000000000000004,0.0,0,0,1,16.0,17.0,0.030303030303030304,0.0,False,False,18.0,4.0,1.0,17.0,3.0,0.0,18,11,57.60625295075786,37.49579756070876,4,0,4,5,2,0,8,3,0,3,0,0,5,1
3307,Artem Lobov,Ryan Hall,2015-12-11,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.18,0.56,0.0,0.33,0,1,0,0,305,445,13,26,169,201,0,0,1,3,1,10,15,25,0,0,1,8,1,1,7,8,1,10,9,24,0,0,0,0,1,1,14,17,0,-0.38000000000000006,-0.25,-1,0,-140,26.0,50.25,0.0,0.01485148514851485,True,False,12.0,10.0,1.0,4.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3324,Joe Proctor,Magomed Mustafaev,2015-12-12,LIGHTWEIGHT,True,KO/TKO,114,1,0,1,0.69,0.66,0.0,0.0,0,0,0,0,0,6,9,13,22,31,0,0,0,0,3,7,13,22,2,2,4,4,4,4,1,1,8,12,9,18,1,1,4,4,0,0,5,5,-1,0.029999999999999916,0.0,0,0,-6,13.0,31.0,0.0,0.0,False,False,11.0,3.0,0.0,12.0,2.0,0.0,6,1,11.978711596217058,1.5727668150544079,1,1,2,2,1,0,1,0,1,0,1,0,1,0
3327,Warlley Alves,Colby Covington,2015-12-12,WELTERWEIGHT,False,Submission,86,1,0,0,0.5,1.0,0.0,0.5,1,0,0,0,0,63,2,4,2,2,0,0,1,2,0,2,2,2,1,1,0,0,1,1,0,0,2,3,0,0,0,1,1,1,0,0,1,1,0,-0.5,-0.3333333333333333,1,0,-63,4.0,0.6666666666666666,0.0,0.6666666666666666,False,False,10.0,0.0,0.0,8.0,0.0,0.0,3,3,23.98211785691919,19.154383330076914,3,3,0,1,3,1,1,1,0,0,0,1,0,0
3326,Court McGee,Marcio Alexandre Junior,2015-12-12,WELTERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.58,0.47,0.15,0.0,0,1,0,0,425,5,133,185,28,53,2,13,0,0,28,67,12,36,11,13,9,10,19,19,2,2,37,73,23,48,2,4,0,0,19,22,0,0,0,0.10999999999999999,0.14285714285714285,-1,0,420,13.214285714285714,53.0,0.06989247311827956,0.0,False,False,,,,,,,8,2,3.953715229525981,0.0,0,0,0,0,2,0,4,0,0,0,0,1,3,2
3325,John Makdessi,Yancy Medeiros,2015-12-12,LIGHTWEIGHT,True,Decision - Split,300,3,0,1,0.58,0.29,0.0,0.0,0,0,0,0,0,14,114,196,80,268,0,0,0,1,38,99,50,227,48,65,14,22,28,32,16,19,113,194,78,266,1,2,2,2,0,0,0,0,-1,0.29,0.0,0,0,-14,196.0,134.0,0.0,0.0037174721189591076,False,False,13.0,4.0,0.0,11.0,3.0,0.0,10,6,6.932038312707796,1.3098419030961654,0,0,3,0,0,2,3,1,1,2,1,1,3,0
3323,Leonardo Santos,Kevin Lee,2015-12-12,LIGHTWEIGHT,False,KO/TKO,206,1,1,0,0.66,0.21,1.0,0.0,0,0,0,0,30,0,32,48,10,46,1,1,0,0,22,38,5,40,6,6,5,6,4,4,0,0,18,30,10,46,0,0,0,0,14,18,0,0,1,0.45000000000000007,0.5,0,0,30,24.0,46.0,0.02040816326530612,0.0,False,False,14.0,4.0,1.0,11.0,1.0,0.0,4,5,15.58869629619586,26.2569618268272,2,4,1,0,2,1,1,3,0,1,0,0,1,1
3322,Urijah Faber,Frankie Saenz,2015-12-12,BANTAMWEIGHT,False,Decision - Unanimous,300,3,0,0,0.67,0.48,0.15,0.0,0,0,0,1,114,121,80,116,72,143,2,13,0,3,53,87,29,89,20,22,15,21,2,2,22,26,34,62,46,100,40,48,19,33,1,1,1,3,0,0.19000000000000006,0.14285714285714285,0,-1,-7,8.285714285714286,35.75,0.1111111111111111,0.020833333333333332,False,False,32.0,8.0,0.0,11.0,2.0,0.0,12,3,28.466785302485334,12.269060728860744,0,3,0,0,6,0,3,3,1,0,0,0,3,1
3320,Max Holloway,Jeremy Stephens,2015-12-12,FEATHERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.57,0.49,1.0,0.0,0,0,0,0,207,129,79,122,60,110,1,1,0,12,40,77,12,55,12,17,11,14,5,5,24,26,42,81,45,85,6,8,2,10,9,10,0,0,0,0.07999999999999996,0.5,0,0,78,61.0,8.461538461538462,0.008130081300813009,0.10810810810810811,False,False,14.0,3.0,0.0,23.0,11.0,0.0,13,21,71.2917654983808,15.230268019323972,7,1,5,6,2,0,4,5,0,1,1,2,2,8
